Id_tiempo,Año,Mes,Dia,ILE
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160215,2016,2,15,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160215,2016,2,15,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160218,2016,2,18,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160224,2016,2,24,1
ile20160226,2016,2,26,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160215,2016,2,15,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160224,2016,2,24,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160229,2016,2,29,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160212,2016,2,12,1
ile20160215,2016,2,15,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160225,2016,2,25,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160226,2016,2,26,1
ile20160205,2016,2,5,1
ile20160203,2016,2,3,1
ile20160222,2016,2,22,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160303,2016,3,3,1
ile20160303,2016,3,3,1
ile20160303,2016,3,3,1
ile20160303,2016,3,3,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160311,2016,3,11,1
ile20160313,2016,3,13,1
ile20160328,2016,3,28,1
ile20160328,2016,3,28,1
ile20160328,2016,3,28,1
ile20160329,2016,3,29,1
ile20160329,2016,3,29,1
ile20160330,2016,3,30,1
ile20160330,2016,3,30,1
ile20160330,2016,3,30,1
ile20160331,2016,3,31,1
ile20160331,2016,3,31,1
ile20160331,2016,3,31,1
ile20160331,2016,3,31,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160303,2016,3,3,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160307,2016,3,7,1
ile20160307,2016,3,7,1
ile20160307,2016,3,7,1
ile20160307,2016,3,7,1
ile20160307,2016,3,7,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160316,2016,3,16,1
ile20160316,2016,3,16,1
ile20160316,2016,3,16,1
ile20160318,2016,3,18,1
ile20160318,2016,3,18,1
ile20160322,2016,3,22,1
ile20160322,2016,3,22,1
ile20160322,2016,3,22,1
ile20160322,2016,3,22,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160323,2016,3,23,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160301,2016,3,1,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160302,2016,3,2,1
ile20160303,2016,3,3,1
ile20160303,2016,3,3,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160304,2016,3,4,1
ile20160307,2016,3,7,1
ile20160307,2016,3,7,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160308,2016,3,8,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160309,2016,3,9,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160310,2016,3,10,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160311,2016,3,11,1
ile20160314,2016,3,14,1
ile20160314,2016,3,14,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160315,2016,3,15,1
ile20160304,2016,3,4,1
ile20160328,2016,3,28,1
ile20160428,2016,4,28,1
ile20160428,2016,4,28,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160408,2016,4,8,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160411,2016,4,11,1
ile20160411,2016,4,11,1
ile20160411,2016,4,11,1
ile20160411,2016,4,11,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160408,2016,4,8,1
ile20160418,2016,4,18,1
ile20160406,2016,4,6,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160408,2016,4,8,1
ile20160408,2016,4,8,1
ile20160412,2016,4,12,1
ile20160413,2016,4,13,1
ile20160419,2016,4,19,1
ile20160419,2016,4,19,1
ile20160419,2016,4,19,1
ile20160420,2016,4,20,1
ile20160420,2016,4,20,1
ile20160420,2016,4,20,1
ile20160420,2016,4,20,1
ile20160421,2016,4,21,1
ile20160422,2016,4,22,1
ile20160425,2016,4,25,1
ile20160425,2016,4,25,1
ile20160420,2016,4,20,1
ile20160421,2016,4,21,1
ile20160421,2016,4,21,1
ile20160421,2016,4,21,1
ile20160422,2016,4,22,1
ile20160422,2016,4,22,1
ile20160425,2016,4,25,1
ile20160425,2016,4,25,1
ile20160419,2016,4,19,1
ile20160421,2016,4,21,1
ile20160422,2016,4,22,1
ile20160422,2016,4,22,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160425,2016,4,25,1
ile20160426,2016,4,26,1
ile20160427,2016,4,27,1
ile20160427,2016,4,27,1
ile20160428,2016,4,28,1
ile20160428,2016,4,28,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160411,2016,4,11,1
ile20160411,2016,4,11,1
ile20160411,2016,4,11,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160412,2016,4,12,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160413,2016,4,13,1
ile20160414,2016,4,14,1
ile20160414,2016,4,14,1
ile20160414,2016,4,14,1
ile20160414,2016,4,14,1
ile20160414,2016,4,14,1
ile20160418,2016,4,18,1
ile20160418,2016,4,18,1
ile20160418,2016,4,18,1
ile20160418,2016,4,18,1
ile20160425,2016,4,25,1
ile20160425,2016,4,25,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160427,2016,4,27,1
ile20160428,2016,4,28,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160406,2016,4,6,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160407,2016,4,7,1
ile20160419,2016,4,19,1
ile20160419,2016,4,19,1
ile20160419,2016,4,19,1
ile20160420,2016,4,20,1
ile20160421,2016,4,21,1
ile20160425,2016,4,25,1
ile20160425,2016,4,25,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160426,2016,4,26,1
ile20160427,2016,4,27,1
ile20160429,2016,4,29,1
ile20160429,2016,4,29,1
ile20160407,2016,4,7,1
ile20160415,2016,4,15,1
ile20160415,2016,4,15,1
ile20160419,2016,4,19,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160503,2016,5,3,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160523,2016,5,23,1
ile20160523,2016,5,23,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160507,2016,5,7,1
ile20160519,2016,5,19,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160512,2016,5,12,1
ile20160516,2016,5,16,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160523,2016,5,23,1
ile20160526,2016,5,26,1
ile20160526,2016,5,26,1
ile20160530,2016,5,30,1
ile20160526,2016,5,26,1
ile20160524,2016,5,24,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160505,2016,5,5,1
ile20160505,2016,5,5,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160509,2016,5,9,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160516,2016,5,16,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160523,2016,5,23,1
ile20160523,2016,5,23,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160524,2016,5,24,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160526,2016,5,26,1
ile20160526,2016,5,26,1
ile20160527,2016,5,27,1
ile20160527,2016,5,27,1
ile20160527,2016,5,27,1
ile20160527,2016,5,27,1
ile20160527,2016,5,27,1
ile20160530,2016,5,30,1
ile20160530,2016,5,30,1
ile20160530,2016,5,30,1
ile20160530,2016,5,30,1
ile20160530,2016,5,30,1
ile20160531,2016,5,31,1
ile20160531,2016,5,31,1
ile20160531,2016,5,31,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160510,2016,5,10,1
ile20160511,2016,5,11,1
ile20160511,2016,5,11,1
ile20160511,2016,5,11,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160512,2016,5,12,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160513,2016,5,13,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160517,2016,5,17,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160518,2016,5,18,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160519,2016,5,19,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160520,2016,5,20,1
ile20160523,2016,5,23,1
ile20160524,2016,5,24,1
ile20160525,2016,5,25,1
ile20160525,2016,5,25,1
ile20160531,2016,5,31,1
ile20160531,2016,5,31,1
ile20160531,2016,5,31,1
ile20160531,2016,5,31,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160502,2016,5,2,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160503,2016,5,3,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160504,2016,5,4,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160506,2016,5,6,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160509,2016,5,9,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
ile20160510,2016,5,10,1
